userid,itemid,zscore
56,193,0.125
434,884,-0.079155672823219
396,7,0.0735294117647058
652,80,-0.4231448763250883
773,67,0.2354910714285714
803,67,-0.1664156626506023
327,301,0.142226148409894
505,541,-0.1683884297520661
84,312,0.1154513888888888
659,289,0.3537946428571429
677,0,0.3928571428571429
795,209,-0.1501396648044692
714,160,0.4041916167664671
757,256,0.280812324929972
846,107,-0.2585616438356164
486,595,0.3387445887445888
642,230,-0.4344660194174757
756,1272,-0.3418674698795181
532,317,0.4038461538461538
756,449,-0.3418674698795181
462,282,0.5338345864661654
729,741,-0.0592105263157894
715,63,0.2778810408921933
404,730,0.2913839891451831
751,257,-0.0513698630136986
834,161,0.2132352941176469
125,265,0.3666666666666667
880,662,0.4198841698841699
456,61,-0.256317689530686
781,295,0.052801724137931
879,203,0.3933423913043478
621,1077,-0.0975877192982456
626,287,-0.0732044198895027
67,8,0.2426470588235294
790,287,-0.1999999999999999
215,90,0.049618320610687
228,897,0.5666666666666667
464,131,0.140625
750,433,0.1145833333333333
845,416,0.0648148148148147
663,325,-0.4367469879518072
642,638,0.0655339805825242
767,299,0.43359375
814,201,0.064207650273224
619,139,0.0431818181818182
832,662,-0.0140449438202246
775,759,-0.1166666666666667
806,1614,0.0269607843137255
872,257,0.025
860,713,0.0
118,120,0.0124309392265193
214,271,-0.1935483870967742
346,203,0.1067839195979899
654,232,0.0229927007299269
803,195,0.0835843373493976
663,161,0.0632530120481927
391,322,-0.2612612612612612
839,505,0.2157360406091371
876,269,0.0432098765432098
163,824,-0.0317460317460318
200,156,0.2422279792746113
80,455,-0.5732758620689655
445,267,-0.1875
93,1208,-0.414375
746,674,-0.5136518771331058
746,525,0.2363481228668942
434,446,-0.079155672823219
591,291,-0.7034722222222223
6,614,0.0086848635235732
605,2,0.2584745762711864
778,180,0.2702702702702703
605,384,0.0084745762711864
307,852,0.3104534005037783
662,843,-0.3829113924050633
832,487,0.4859550561797753
233,206,-0.2807291666666667
869,133,0.1366171003717472
89,1201,0.1941666666666666
415,239,-0.7114604462474645
205,1428,-0.29296875
681,1230,-0.2844611528822055
822,236,-0.0013513513513514
101,840,-0.1539351851851852
732,295,-0.2570093457943925
456,193,0.243682310469314
523,448,-0.1233660130718954
81,99,0.4821428571428571
778,14,0.0202702702702702
173,708,0.1045197740112994
829,204,0.3136792452830188
781,679,-0.4471982758620689
675,344,-0.396103896103896
126,257,0.2173913043478261
614,637,0.2839805825242718
642,27,0.0655339805825242
883,115,0.0697674418604651
797,492,-0.0815899581589958
490,285,0.0378787878787878
478,293,-0.1051980198019801
600,1083,0.4797297297297297
748,540,-0.1557377049180327
881,615,-0.0127737226277371
508,306,-0.1287878787878787
6,487,0.0086848635235732
462,879,0.2838345864661654
753,594,-0.3455882352941176
789,659,-0.0043290043290042
423,14,0.159090909090909
863,774,-0.70578231292517
781,1006,0.052801724137931
163,677,-0.0317460317460318
860,948,0.0
781,1651,-0.4471982758620689
560,474,-0.0063025210084033
362,46,0.4863344051446945
705,755,0.1724137931034483
480,69,0.2544642857142857
879,840,-0.1066576086956522
748,357,-0.1557377049180327
255,1032,0.002415458937198
628,503,-0.0206611570247934
59,516,-0.0216346153846154
774,344,0.3035714285714286
80,474,0.4267241379310345
205,241,0.20703125
605,178,0.2584745762711864
536,47,0.283673469387755
806,750,-0.2230392156862745
392,730,-0.0842633928571429
25,840,-0.235981308411215
175,267,0.3253968253968253
478,1027,-0.6051980198019802
37,242,-0.1797520661157025
824,173,0.346551724137931
785,88,0.032051282051282
494,795,0.0117370892018778
668,49,0.405
746,14,-0.0136518771331057
832,92,0.2359550561797753
335,958,0.0096153846153845
822,221,-0.2513513513513514
708,281,0.3568840579710145
638,746,0.010135135135135
769,150,0.17578125
372,171,0.3165236051502146
551,409,-0.0238095238095238
665,612,0.3336734693877551
820,404,-0.0846774193548387
880,1117,-0.0801158301158301
84,696,-0.1345486111111111
144,924,0.1661392405063291
773,711,-0.2645089285714286
730,203,0.1536144578313253
148,271,0.0277777777777777
809,332,0.1442307692307691
816,128,0.1597222222222222
804,196,0.413003663003663
496,188,0.2051971326164874
94,419,0.14568345323741
665,110,-0.1663265306122449
641,1065,-0.1556603773584906
257,327,-0.1847826086956522
704,317,0.3223684210526315
475,578,-0.3433734939759036
702,8,-0.3829787234042553
404,859,-0.2086160108548168
663,630,0.0632530120481927
750,256,0.1145833333333333
737,176,0.081081081081081
325,134,-0.0815508021390374
12,490,0.22562893081761
58,450,0.2663612565445026
795,447,0.0998603351955307
822,239,-0.2513513513513514
833,291,0.2685185185185185
882,128,0.2686567164179104
352,342,-0.3399999999999999
775,705,-0.1166666666666667
456,192,0.243682310469314
434,306,0.420844327176781
756,180,-0.0918674698795181
643,987,0.0
787,428,-0.0853413654618473
536,97,0.033673469387755
186,240,-0.2678571428571428
200,133,0.2422279792746113
748,1273,-0.4057377049180327
751,300,0.1986301369863014
744,123,0.475
221,245,0.2377260981912144
404,542,-0.2086160108548168
554,24,-0.0048076923076922
706,718,-0.1239406779661016
706,57,-0.1239406779661016
814,88,0.064207650273224
441,227,0.4685314685314685
641,1029,0.0943396226415094
825,1090,-0.2065217391304348
550,1038,0.0494011976047904
392,995,-0.0842633928571429
697,653,-0.4606299212598425
880,179,0.4198841698841699
267,357,0.0144817073170732
685,55,0.1091549295774647
486,712,0.0887445887445887
864,824,-0.321969696969697
754,747,0.2236842105263158
208,8,-0.0454545454545454
710,675,0.2850678733031674
713,1015,0.3693181818181817
654,269,0.272992700729927
882,726,-0.2313432835820895
845,7,0.0648148148148147
726,728,-0.2593167701863353
837,23,-0.0295698924731182
416,210,0.1883561643835616
747,68,0.0694444444444444
832,158,-0.2640449438202247
446,232,0.1007194244604317
704,227,-0.1776315789473684
329,224,-0.1241496598639455
653,248,0.3282312925170068
882,82,-0.2313432835820895
834,457,-0.036764705882353
595,275,-0.15
566,135,0.2612903225806451
536,386,0.283673469387755
456,287,-0.006317689530686
536,565,-0.2163265306122449
858,248,0.2884615384615384
747,691,-0.1805555555555555
651,287,-0.284090909090909
827,245,-0.2788461538461538
720,302,-0.1339285714285714
659,365,-0.3962053571428571
666,271,0.2606382978723404
762,509,0.0542635658914728
638,701,-0.2398648648648649
877,691,0.1828358208955224
842,473,0.0661764705882352
471,415,-0.3070342205323193
773,229,-0.0145089285714286
342,407,0.2531645569620253
860,288,0.25
804,536,0.413003663003663
311,605,0.1547085201793721
769,677,-0.57421875
710,239,-0.7149321266968326
810,689,0.2142857142857142
777,196,0.2615384615384615
642,203,-0.1844660194174757
203,879,-0.3630952380952381
862,1061,0.219626168224299
63,110,0.10375
814,98,0.064207650273224
769,6,0.17578125
188,502,-0.2446524064171122
647,476,-0.0648148148148147
369,99,0.0766666666666666
140,1022,0.1425233644859813
814,93,-0.1857923497267759
832,97,-0.0140449438202246
398,65,0.0156739811912225
91,37,-0.0612113402061855
653,335,-0.1717687074829932
333,195,0.12012012012012
829,789,-0.6863207547169812
536,14,0.033673469387755
627,325,0.0740740740740741
649,156,-0.0385852090032153
499,93,-0.3355555555555556
619,705,-0.2068181818181818
837,275,-0.0295698924731182
850,303,-0.1148325358851675
846,657,-0.0085616438356164
649,53,-0.2885852090032154
847,418,0.1783333333333332
882,748,-0.2313432835820895
860,51,0.25
331,116,-0.0382513661202186
183,486,0.0846613545816733
509,244,0.0583333333333333
864,928,-0.071969696969697
449,703,-0.2162037037037036
720,470,0.3660714285714286
847,184,-0.3216666666666667
455,126,0.3859447004608295
641,831,-0.1556603773584906
619,144,0.2931818181818182
769,330,-0.32421875
473,65,-0.0206422018348624
797,230,-0.3315899581589958
737,925,-0.1689189189189189
804,87,-0.336996336996337
69,472,-0.116412213740458
243,113,0.0871848739495798
349,479,0.1699999999999999
582,529,-0.1111111111111111
829,98,-0.1863207547169811
404,32,-0.2086160108548168
405,527,0.1169590643274853
206,63,0.4423913043478261
832,110,-0.2640449438202247
825,54,0.2934782608695652
752,210,0.1008771929824561
706,1007,-0.1239406779661016
715,196,0.2778810408921933
424,539,-0.2389705882352941
617,117,-0.0717592592592593
740,400,-0.1153846153846154
727,99,0.3557692307692307
57,1069,0.0405844155844156
876,948,-0.2067901234567901
845,515,0.0648148148148147
824,594,-0.153448275862069
456,203,0.243682310469314
756,30,0.1581325301204819
791,470,0.2180851063829787
847,422,-0.0716666666666667
356,931,-0.0328947368421053
491,55,0.3681818181818181
359,520,0.2598039215686274
810,257,0.2142857142857142
789,848,0.2456709956709957
263,446,0.1958333333333333
885,3,-0.0906249999999999
561,126,0.3645833333333333
742,288,-0.1714285714285713
714,545,0.1541916167664671
827,301,0.2211538461538461
607,864,0.0812883435582821
707,1279,-0.55
807,270,-0.2826086956521738
880,48,0.4198841698841699
591,685,0.2965277777777777
249,27,0.0532786885245901
592,96,0.0977564102564102
658,214,0.0523560209424084
654,324,-0.227007299270073
673,251,-0.4146341463414634
441,987,-0.5314685314685315
588,688,0.1395348837209302
806,70,0.2769607843137255
214,225,0.0564516129032257
623,256,-0.1329787234042553
707,125,0.1999999999999999
127,500,-0.1657608695652174
770,196,-0.6785714285714286
667,271,0.3695652173913043
536,116,-0.2163265306122449
610,346,0.0416666666666666
115,639,-0.0017482517482517
805,13,-0.1607142857142857
842,401,-0.1838235294117647
127,431,-0.4157608695652174
253,167,-0.5125786163522013
662,454,-0.3829113924050633
863,715,-0.45578231292517
803,9,0.0835843373493976
732,136,0.4929906542056075
682,753,-0.0566666666666666
861,197,0.1590909090909091
692,707,-0.034090909090909
879,53,-0.1066576086956522
600,1062,-0.0202702702702702
559,121,-0.0990099009900989
746,96,0.2363481228668942
775,847,-0.3666666666666667
63,624,-0.14625
536,693,0.283673469387755
616,614,0.0949074074074074
103,285,-0.4166666666666666
836,288,0.4891304347826086
452,475,-0.0721153846153845
880,52,-0.3301158301158301
486,590,-0.4112554112554112
803,931,-0.1664156626506023
876,270,0.0432098765432098
789,281,0.2456709956709957
692,126,0.2159090909090909
726,1075,-0.2593167701863353
598,871,-0.473404255319149
329,20,0.1258503401360544
604,13,0.3111111111111111
128,1175,0.35
787,57,0.1646586345381526
867,90,0.0120192307692307
845,52,-0.1851851851851852
143,8,0.3313106796116505
880,203,0.1698841698841698
255,590,0.2524154589371981
861,525,-0.0909090909090908
469,257,0.1052631578947368
795,563,-0.6501396648044693
845,215,0.0648148148148147
790,299,0.3
540,525,0.093984962406015
804,951,0.413003663003663
755,565,0.2018348623853211
716,825,-0.4274193548387096
662,0,0.1170886075949366
428,1117,0.1515700483091787
307,470,-0.1895465994962216
693,522,-0.0382165605095541
714,39,-0.5958083832335329
877,510,0.1828358208955224
811,357,-0.125
534,29,0.0160550458715595
580,275,-0.2589285714285714
861,215,0.1590909090909091
112,221,-0.1813725490196078
658,1202,0.0523560209424084
473,938,-0.0206422018348624
710,280,-0.2149321266968326
880,558,-0.3301158301158301
82,750,-0.1048387096774193
769,357,-0.32421875
235,198,0.1310483870967742
457,27,-0.1721311475409835
845,85,0.3148148148148147
167,472,-0.3333333333333333
804,381,0.1630036630036629
289,824,-0.0883333333333333
180,302,-0.1229885057471264
832,639,-0.0140449438202246
609,581,0.0666666666666666
177,30,0.0796703296703297
641,421,-0.1556603773584906
626,46,-0.3232044198895027
559,277,-0.599009900990099
850,1015,0.3851674641148325
806,383,0.0269607843137255
681,232,-0.2844611528822055
298,312,-0.1160714285714286
867,88,0.2620192307692307
831,327,0.01
578,87,0.1317567567567568
662,1085,-0.1329113924050633
221,469,-0.0122739018087855
756,228,-0.0918674698795181
827,9,-0.0288461538461538
734,474,0.1698113207547169
561,131,0.1145833333333333
353,18,0.3143776824034334
530,299,0.1916666666666666
424,911,-0.2389705882352941
809,312,0.1442307692307691
148,257,0.0277777777777777
273,317,0.2359154929577465
665,504,0.0836734693877551
298,243,-0.3660714285714286
27,228,-0.430379746835443
453,609,0.0052966101694915
862,351,-0.530373831775701
404,853,-0.2086160108548168
694,990,0.4276315789473685
661,1379,-0.467391304347826
819,747,-0.5
832,52,-0.5140449438202247
726,1228,-0.2593167701863353
605,507,0.0084745762711864
883,69,0.0697674418604651
471,23,0.1929657794676806
144,820,-0.0838607594936708
879,49,0.3933423913043478
805,185,0.0892857142857143
519,689,0.3913043478260869
524,471,-0.324074074074074
877,658,0.1828358208955224
456,247,-0.006317689530686
806,1062,0.0269607843137255
91,545,-0.3112113402061855
663,21,-0.4367469879518072
794,553,-0.0330188679245283
221,716,-0.5122739018087855
803,413,0.0835843373493976
587,383,-0.6855555555555556
21,3,0.412109375
319,1046,0.0698051948051947
362,1214,-0.5136655948553055
295,6,0.2057823129251701
823,990,0.0999999999999999
433,224,0.0738636363636363
843,1473,0.1234567901234567
5,473,0.3412322274881516
616,178,0.3449074074074074
711,101,0.058641975308642
752,321,-0.1491228070175438
136,288,-0.3297872340425531
267,217,-0.2355182926829268
388,81,0.07380073800738
797,1269,-0.0815899581589958
504,691,-0.0915178571428571
533,330,-0.01875
853,1076,-0.0529953917050691
863,133,0.29421768707483
748,87,0.0942622950819672
534,707,0.2660550458715596
353,208,-0.1856223175965665
801,686,-0.1233333333333333
861,180,0.1590909090909091
542,1198,-0.383248730964467
454,236,-0.1256613756613757
494,231,0.2617370892018779
639,69,-0.0573394495412844
820,14,0.1653225806451612
469,1133,0.1052631578947368
292,151,0.2422680412371134
882,310,0.0186567164179104
681,95,0.2155388471177944
592,199,0.3477564102564102
842,192,0.0661764705882352
710,1445,-0.4649321266968326
760,126,0.0378787878787878
242,110,0.0895061728395061
199,377,0.2418981481481481
858,275,0.0384615384615384
457,186,0.3278688524590164
709,503,0.0755813953488372
566,194,-0.2387096774193549
502,212,0.2453125
710,218,-0.4649321266968326
513,49,0.2899484536082474
691,327,0.18125
882,49,0.0186567164179104
715,101,-0.4721189591078066
456,400,-0.256317689530686
593,482,-0.12
850,30,0.1351674641148325
739,285,0.4
193,178,0.2590163934426229
422,321,-0.14453125
86,187,0.0521327014218009
248,143,-0.0263975155279503
342,554,-0.7468354430379747
307,199,0.3104534005037783
865,320,0.0749999999999999
489,126,0.5526315789473685
408,13,0.3522167487684728
787,199,0.1646586345381526
787,548,0.1646586345381526
781,267,0.052801724137931
379,728,-0.0493827160493827
423,0,-0.5909090909090909
93,1044,0.0856249999999999
86,800,-0.197867298578199
315,191,-0.59
298,434,-0.1160714285714286
850,771,-0.1148325358851675
212,54,0.1924603174603174
746,480,0.2363481228668942
696,875,-0.1785714285714286
586,879,0.0076530612244898
748,109,-0.4057377049180327
536,712,0.033673469387755
741,12,0.1346153846153845
863,218,0.0442176870748299
777,160,0.0115384615384614
636,274,0.1274038461538461
449,415,0.2837962962962963
663,275,0.3132530120481928
291,114,-0.0564516129032257
746,922,0.2363481228668942
746,427,-0.2636518771331058
342,509,0.2531645569620253
145,326,-0.1551724137931034
845,658,0.3148148148148147
585,565,-0.0813253012048192
804,549,-0.086996336996337
639,353,-0.0573394495412844
846,224,-0.5085616438356164
839,704,-0.0342639593908629
795,232,0.0998603351955307
773,76,-0.2645089285714286
404,1061,-0.2086160108548168
734,123,0.4198113207547169
681,57,-0.0344611528822055
513,586,0.0399484536082473
703,496,-0.1944444444444444
716,845,0.0725806451612903
344,743,0.0883620689655172
795,1,0.3498603351955307
578,168,0.1317567567567568
485,994,0.1944444444444444
596,0,-0.1585365853658537
837,248,-0.0295698924731182
803,638,0.0835843373493976
444,301,-0.2462962962962963
42,168,0.3223981900452488
768,830,-0.5172413793103449
503,525,-0.1553784860557768
560,49,-0.0063025210084033
743,22,0.037037037037037
424,354,0.0110294117647058
748,483,0.3442622950819672
665,708,0.0836734693877551
708,627,-0.1431159420289854
434,789,0.170844327176781
487,526,-0.0892857142857143
806,504,-0.2230392156862745
70,513,0.0526315789473684
290,772,-0.1714527027027027
623,23,-0.1329787234042553
732,128,-0.2570093457943925
560,285,0.2436974789915966
835,215,0.035
879,180,0.3933423913043478
49,546,0.1145833333333333
206,315,0.4423913043478261
658,12,0.0523560209424084
879,782,-0.6066576086956522
346,136,-0.39321608040201
110,320,-0.1354166666666666
41,85,-0.1816939890710383
392,297,0.1657366071428571
716,1136,0.3225806451612903
215,746,0.049618320610687
792,814,-0.1272727272727273
849,172,0.1176470588235294
712,361,-0.4916666666666667
885,174,0.159375
879,507,0.1433423913043477
384,46,0.1761565836298932
423,881,-0.0909090909090909
879,720,-0.6066576086956522
481,287,-0.1057692307692307
633,126,0.4074074074074074
803,1284,-0.4164156626506023
342,234,0.0031645569620253
748,1050,-0.1557377049180327
654,1256,0.0229927007299269
853,288,-0.3029953917050692
683,375,-0.1220930232558139
55,279,0.089572192513369
870,1196,-0.1239130434782608
757,1051,0.280812324929972
6,609,0.2586848635235732
804,342,0.413003663003663
293,285,0.3833333333333333
639,337,0.1926605504587155
377,13,0.394
485,923,-0.0555555555555555
422,281,0.10546875
579,747,-0.3882978723404255
881,408,-0.0127737226277371
667,537,0.3695652173913043
824,285,0.096551724137931
756,209,0.1581325301204819
338,144,-0.2509842519685039
397,55,0.0726744186046511
446,581,0.1007194244604317
221,454,-0.0122739018087855
547,202,0.332258064516129
432,357,-0.3780487804878049
870,1118,-0.1239130434782608
757,182,0.280812324929972
882,134,0.0186567164179104
629,251,-0.3310185185185185
279,618,0.1056201550387596
837,1004,-0.0295698924731182
674,1006,0.0735294117647058
631,167,0.0847457627118644
735,1387,0.5
206,691,-0.0576086956521738
864,596,-0.321969696969697
750,2,-0.1354166666666666
678,530,0.0846774193548387
600,237,-0.2702702702702703
832,27,-0.0140449438202246
590,24,0.0863095238095238
806,632,0.0269607843137255
522,411,-0.3400000000000001
720,580,-0.3839285714285714
391,662,-0.0112612612612612
804,454,0.1630036630036629
331,839,-0.0382513661202186
832,517,-0.0140449438202246
200,57,0.2422279792746113
283,269,-0.1382978723404255
242,282,-0.1604938271604938
772,791,0.1801242236024844
639,303,-0.0573394495412844
594,324,-0.0494791666666666
508,342,0.1212121212121212
279,217,0.1056201550387596
221,355,0.2377260981912144
200,267,0.2422279792746113
515,430,-0.2738095238095237
299,293,-0.1875
654,729,-0.227007299270073
704,21,0.3223684210526315
501,260,-0.277027027027027
649,1034,-0.2885852090032154
617,608,0.1782407407407407
539,219,-0.1785714285714286
229,161,0.037593984962406
485,1378,-0.0555555555555555
862,901,0.469626168224299
789,721,-0.0043290043290042
762,960,0.3042635658914728
504,1408,-0.0915178571428571
778,299,-0.2297297297297297
524,256,0.1759259259259259
302,1406,-0.5914256198347108
610,751,0.2916666666666666
25,474,0.0140186915887849
591,1047,-0.2034722222222222
267,717,0.2644817073170732
757,121,0.0308123249299719
748,256,-0.1557377049180327
302,72,-0.0914256198347107
536,1083,0.033673469387755
879,754,-0.1066576086956522
528,748,0.0988372093023255
188,741,-0.2446524064171122
836,236,-0.0108695652173913
296,27,0.140625
757,488,0.280812324929972
494,119,0.2617370892018779
863,891,-0.20578231292517
746,70,0.2363481228668942
879,1015,0.1433423913043477
166,492,0.1557971014492754
726,430,0.2406832298136646
337,497,0.0
278,1071,0.1831797235023041
859,302,-0.0598591549295774
789,110,-0.0043290043290042
765,207,0.4114285714285715
748,522,0.0942622950819672
537,3,-0.154320987654321
845,131,0.3148148148148147
327,688,0.392226148409894
206,870,0.4423913043478261
550,467,0.2994011976047904
513,647,-0.2100515463917526
876,514,0.2932098765432098
865,305,0.3249999999999999
665,136,0.0836734693877551
669,948,-0.4619565217391305
789,357,-0.2543290043290043
324,1017,-0.102112676056338
795,872,-0.1501396648044692
76,172,0.3472222222222222
511,257,-0.3333333333333332
882,406,-0.2313432835820895
290,773,-0.1714527027027027
144,154,-0.3338607594936709
43,108,-0.1622516556291391
689,683,0.2130434782608695
715,964,-0.4721189591078066
845,185,0.3148148148148147
850,108,0.1351674641148325
822,195,0.2486486486486485
413,747,-0.2199999999999999
372,644,0.3165236051502146
710,1114,0.0350678733031674
867,447,-0.2379807692307692
845,82,0.0648148148148147
428,213,-0.0984299516908212
446,865,-0.3992805755395683
17,142,0.029783393501805
794,172,0.2169811320754716
883,274,0.0697674418604651
536,923,0.033673469387755
845,91,0.0648148148148147
494,93,-0.2382629107981221
876,273,0.0432098765432098
781,947,-0.1971982758620689
822,139,-0.2513513513513514
842,120,0.0661764705882352
641,201,-0.1556603773584906
853,404,0.1970046082949308
882,866,0.2686567164179104
845,1167,0.0648148148148147
744,506,-0.525
795,809,-0.1501396648044692
331,430,0.2117486338797813
404,46,0.7913839891451832
812,258,-0.1982758620689655
763,13,0.0779816513761467
757,419,-0.219187675070028
737,228,-0.1689189189189189
269,85,-0.0833333333333332
647,422,0.1851851851851852
197,446,0.180939226519337
449,416,0.0337962962962963
513,48,-0.4600515463917526
665,221,-0.1663265306122449
531,185,-0.0301094890510948
869,47,0.1366171003717472
567,223,0.1574074074074074
620,79,0.1125730994152046
649,401,-0.0385852090032153
619,622,0.0431818181818182
300,428,0.1181818181818181
379,227,-0.0493827160493827
416,722,0.4383561643835616
715,945,-0.4721189591078066
884,1310,-0.3284313725490196
377,1437,-0.1059999999999999
863,21,0.29421768707483
742,337,-0.6714285714285714
91,407,0.1887886597938144
397,691,0.0726744186046511
467,215,0.2517482517482518
827,60,0.4711538461538461
842,96,0.0661764705882352
285,820,0.0720486111111111
353,304,0.0643776824034334
623,14,0.1170212765957446
150,124,0.000814332247557
707,595,0.1999999999999999
642,565,-0.1844660194174757
839,461,-0.2842639593908629
498,485,-0.2156862745098039
586,242,0.0076530612244898
69,819,-0.6164122137404581
740,289,-0.1153846153846154
542,21,-0.133248730964467
654,788,0.0229927007299269
741,14,0.1346153846153845
747,516,-0.1805555555555555
882,71,0.0186567164179104
664,431,0.1302816901408451
444,978,0.0037037037037037
556,267,0.3113207547169812
540,541,-0.6560150375939849
644,267,0.0102459016393442
642,355,0.0655339805825242
647,830,-0.5648148148148148
290,1247,0.0785472972972972
616,669,-0.4050925925925925
853,1196,-0.0529953917050691
652,257,0.0768551236749116
870,176,0.3760869565217392
81,86,-0.0178571428571429
792,1186,-0.3772727272727273
55,409,0.089572192513369
58,150,0.2663612565445026
863,721,-0.45578231292517
832,674,0.2359550561797753
436,78,0.1045627376425855
471,160,0.1929657794676806
737,88,0.331081081081081
746,735,0.2363481228668942
839,496,-0.0342639593908629
698,879,-0.0369127516778523
99,894,-0.2669491525423728
129,195,0.2535410764872521
803,701,-0.4164156626506023
848,287,0.0326086956521738
647,483,0.4351851851851852
636,865,0.1274038461538461
533,474,-0.01875
859,210,-0.0598591549295774
883,8,0.3197674418604651
74,459,0.430379746835443
867,159,0.2620192307692307
434,229,-0.079155672823219
486,47,-0.4112554112554112
703,346,0.0555555555555555
715,80,0.0278810408921933
664,422,0.1302816901408451
710,844,0.0350678733031674
869,662,-0.1133828996282527
745,143,0.3395522388059702
382,478,-0.0950704225352112
553,30,0.1074561403508771
654,1264,0.0229927007299269
777,233,0.0115384615384614
582,512,0.1388888888888888
847,208,0.1783333333333332
675,21,0.3538961038961039
853,267,-0.0529953917050691
621,203,-0.0975877192982456
654,54,-0.227007299270073
825,819,-0.2065217391304348
427,885,0.0181818181818181
773,757,-0.2645089285714286
878,236,0.0775862068965517
659,238,-0.1462053571428571
617,581,0.1782407407407407
397,195,0.0726744186046511
795,196,-0.1501396648044692
435,1027,0.0620689655172413
302,563,-0.5914256198347108
642,504,0.0655339805825242
274,163,0.2210526315789474
839,944,-0.2842639593908629
421,866,-0.115979381443299
199,950,0.2418981481481481
296,497,-0.109375
665,132,-0.1663265306122449
884,209,0.4215686274509803
698,977,0.2130872483221476
820,131,0.1653225806451612
845,707,-0.1851851851851852
726,635,-0.0093167701863353
534,495,0.2660550458715596
882,515,0.0186567164179104
681,66,0.2155388471177944
671,268,-0.0603448275862068
883,268,0.3197674418604651
726,1041,-0.2593167701863353
504,567,0.1584821428571429
672,314,0.2785714285714286
881,514,0.2372262773722628
787,270,-0.0853413654618473
91,451,-0.3112113402061855
398,8,0.0156739811912225
655,269,0.1145833333333333
428,410,-0.0984299516908212
249,233,-0.1967213114754098
880,600,0.4198841698841699
654,785,-0.227007299270073
726,927,-0.0093167701863353
706,134,-0.3739406779661016
871,105,-0.0950704225352112
681,216,0.2155388471177944
326,183,-0.0783450704225352
826,271,0.1875
94,1115,0.14568345323741
449,482,-0.2162037037037036
691,293,-0.0687499999999999
689,495,0.2130434782608695
823,320,-0.15
787,55,-0.0853413654618473
804,141,0.1630036630036629
83,476,0.0367647058823529
592,254,0.3477564102564102
763,695,-0.1720183486238532
565,169,0.3892617449664429
884,404,0.1715686274509803
730,319,-0.5963855421686747
797,61,0.1684100418410041
870,894,-0.1239130434782608
129,94,0.2535410764872521
681,1083,-0.2844611528822055
888,71,-0.1088957055214724
565,418,-0.360738255033557
750,784,0.1145833333333333
720,110,0.1160714285714286
563,1033,-0.1029411764705882
101,750,0.0960648148148147
829,49,0.3136792452830188
200,210,-0.0077720207253886
851,596,-0.1173469387755101
24,172,-0.0128205128205127
242,284,0.3395061728395061
869,41,-0.3633828996282527
137,208,-0.0686274509803921
641,941,0.0943396226415094
787,431,-0.5853413654618473
518,327,-0.5306122448979591
746,215,-0.5136518771331058
850,9,-0.1148325358851675
591,884,-0.4534722222222223
614,677,-0.7160194174757282
464,99,-0.109375
285,1100,0.3220486111111111
716,596,0.0725806451612903
888,658,0.1411042944785275
408,484,-0.3977832512315271
861,229,-0.3409090909090908
221,574,-0.0122739018087855
297,209,0.2421259842519685
302,594,-0.3414256198347107
398,240,0.2656739811912225
754,326,-0.2763157894736842
590,195,0.0863095238095238
785,417,0.032051282051282
487,181,-0.0892857142857143
616,169,-0.4050925925925925
842,1410,0.0661764705882352
396,317,0.0735294117647058
623,472,-0.1329787234042553
709,267,0.0755813953488372
663,190,-0.1867469879518072
781,257,0.302801724137931
647,111,-0.3148148148148147
576,172,0.2992021276595744
338,166,-0.0009842519685039
671,274,0.4396551724137931
644,663,0.0102459016393442
837,384,-0.0295698924731182
748,570,-0.1557377049180327
0,190,0.3474264705882353
812,876,-0.4482758620689655
278,363,0.1831797235023041
503,239,-0.6553784860557769
668,0,0.405
646,230,0.0431034482758621
832,443,-0.0140449438202246
180,121,0.1270114942528735
125,677,-0.1333333333333333
514,904,-0.25
675,1482,0.1038961038961039
599,384,-0.1460674157303371
846,472,-0.2585616438356164
390,75,-0.1921487603305784
850,289,0.1351674641148325
697,510,-0.2106299212598424
803,527,0.0835843373493976
535,140,0.0322085889570552
803,1073,-0.6664156626506024
463,1024,-0.509433962264151
496,471,-0.0448028673835125
384,1013,-0.3238434163701067
229,21,0.287593984962406
791,99,0.2180851063829787
773,1,-0.2645089285714286
7,10,-0.1991525423728813
589,236,-0.125
536,95,0.033673469387755
101,293,-0.1539351851851852
862,332,0.469626168224299
47,214,0.0530303030303029
888,133,0.1411042944785275
646,87,0.0431034482758621
183,639,0.0846613545816733
885,818,0.159375
859,513,0.4401408450704225
108,281,-0.1100427350427351
534,498,0.0160550458715595
600,507,0.2297297297297297
797,443,-0.3315899581589958
621,673,-0.3475877192982456
760,290,0.0378787878787878
837,178,0.2204301075268817
600,590,-0.0202702702702702
864,244,0.1780303030303029
771,287,-0.5
385,126,0.3369565217391305
551,1046,-0.0238095238095238
641,1046,-0.1556603773584906
422,677,-0.14453125
888,159,0.1411042944785275
851,288,-0.3673469387755101
306,63,0.0513392857142857
877,948,-0.0671641791044775
333,72,-0.1298798798798799
832,918,-0.2640449438202247
377,706,-0.1059999999999999
287,268,0.28
591,47,0.2965277777777777
381,481,0.3820754716981132
200,1266,-0.0077720207253886
58,88,0.2663612565445026
329,962,0.1258503401360544
765,211,0.4114285714285715
202,889,-0.3546511627906976
770,708,0.3214285714285714
767,627,-0.06640625
844,312,0.217741935483871
675,167,0.3538961038961039
862,314,0.469626168224299
14,124,0.53125
698,1012,-0.0369127516778523
